0.136		0.465938		0.538993		0.538993		0.538993
0.137		0.459697		0.538993		0.538993		0.538993
0.138		0.453943		0.538993		0.538993		0.538993
0.139		0.448599		0.538993		0.538993		0.538993
0.14		0.44378		0.538993		0.538993		0.538993
0.141		0.439139		0.538993		0.538993		0.538993
0.142		0.43484		0.538993		0.538993		0.538993
0.143		0.43103		0.538993		0.538993		0.538993
0.144		0.426758		0.538993		0.538993		0.538993
0.145		0.422707		0.538993		0.538993		0.538993
0.146		0.419225		0.538993		0.538993		0.538993
0.147		0.415794		0.538993		0.538993		0.538993
0.148		0.412467		0.538993		0.538993		0.538993
0.149		0.409462		0.538993		0.538993		0.538993
0.15		0.406815		0.538993		0.538993		0.538993
0.151		0.404087		0.538993		0.538993		0.538993
0.152		0.401463		0.538993		0.538993		0.538993
0.153		0.399076		0.538993		0.538993		0.538993
0.154		0.397041		0.538993		0.538993		0.538993
0.155		0.394908		0.538993		0.538993		0.538993
0.156		0.392824		0.538993		0.538993		0.538993
0.157		0.39088		0.538993		0.538993		0.538993
0.158		0.389328		0.538993		0.538993		0.538993
0.159		0.387662		0.538993		0.538993		0.538993
0.16		0.386023		0.538993		0.538993		0.538993
0.161		0.384428		0.538993		0.538993		0.538993
0.162		0.383001		0.538993		0.538993		0.538993
0.163		0.381629		0.538993		0.538993		0.538993
0.164		0.380063		0.538993		0.538993		0.538993
0.165		0.378565		0.538993		0.538993		0.538993
0.166		0.377162		0.538993		0.538993		0.538993
0.167		0.375901		0.538993		0.538993		0.538993
0.168		0.374995		0.538993		0.538993		0.538993
0.169		0.374035		0.538993		0.538993		0.538993
0.17		0.373054		0.538993		0.538993		0.538993
0.171		0.372132		0.538993		0.538993		0.538993
0.172		0.371251		0.538993		0.538993		0.538993
0.173		0.370566		0.538993		0.538993		0.538993
0.174		0.370162		0.538993		0.538993		0.538993
0.175		0.36961		0.538993		0.538993		0.538993
0.176		0.369014		0.538993		0.538993		0.538993
0.177		0.368399		0.538993		0.538993		0.538993
0.178		0.367779		0.538993		0.538993		0.538993
0.179		0.367362		0.538993		0.538993		0.538993
0.18		0.367254		0.538993		0.538993		0.538993
0.181		0.367032		0.538993		0.538993		0.538993
0.182		0.366804		0.538993		0.538993		0.538993
0.183		0.366428		0.538993		0.538993		0.538993
0.184		0.365943		0.538993		0.538993		0.538993
0.185		0.365607		0.538993		0.538993		0.538993
0.186		0.365429		0.538993		0.538993		0.538993
0.187		0.365203		0.538993		0.538993		0.538993
0.188		0.365059		0.538993		0.538993		0.538993
0.189		0.36493		0.538993		0.538993		0.538993
0.19		0.364854		0.538993		0.538993		0.538993
0.191		0.364811		0.538993		0.538993		0.538993
0.192		0.3648		0.538993		0.538993		0.538993
0.193		0.365132		0.538993		0.538993		0.538993
0.194		0.36533		0.538993		0.538993		0.538993
0.195		0.365457		0.538993		0.538993		0.538993
0.196		0.365546		0.538993		0.538993		0.538993
0.197		0.365645		0.538993		0.538993		0.538993
0.198		0.365755		0.538993		0.538993		0.538993
0.199		0.365891		0.538993		0.538993		0.538993
0.2		0.366297		0.538993		0.538993		0.538993
0.201		0.366672		0.538993		0.538993		0.538993
0.202		0.367008		0.538993		0.538993		0.538993
0.203		0.367319		0.538993		0.538993		0.538993
0.204		0.367491		0.538993		0.538993		0.538993
0.205		0.367505		0.538993		0.538993		0.538993
0.206		0.367663		0.538993		0.538993		0.538993
0.207		0.367956		0.538993		0.538993		0.538993
0.208		0.368351		0.538993		0.538993		0.538993
0.209		0.368713		0.538993		0.538993		0.538993
0.21		0.369073		0.538993		0.538993		0.538993
0.211		0.369421		0.538993		0.538993		0.538993
0.212		0.369762		0.538993		0.538993		0.538993
0.213		0.370105		0.538993		0.538993		0.538993
0.214		0.370459		0.538993		0.538993		0.538993
